id,latitude,longitude,severity,severity2,road_length_shutdown,dateof,day_of_week,month_of_year,week_of_year,time,city,zipcode,highway,street,side,special_condition,light,weather,wind,wind_speed,precipitation,visibility
A-1657078,33.474171999999996,-112.03867,Somewhat Delay,Minor/Slight,0.28300000000000003,2021-01-19,Tue,1,3,07:14:00,Phoenix,85006,highway,Piestewa Fwy S,R,Unknown,Daylight,Fair,Other,7,0,10
A-1657238,33.480483,-112.130034,Somewhat Delay,Minor/Slight,0.071,2021-01-30,Sat,1,5,04:03:00,Phoenix,85009-1426,Street,N 33rd Ave,R,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-1657574,33.462528999999996,-112.067066,Somewhat Delay,Minor/Slight,0.103,2021-02-09,Tue,2,6,18:53:00,Phoenix,85004,highway,I-10 W,R,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-1657575,33.462396999999996,-112.065339,Somewhat Delay,Minor/Slight,0.122,2021-01-21,Thu,1,3,18:40:00,Phoenix,85004,highway,I-10 W,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,5,0,10
A-1657576,33.462103000000006,-112.060691,Somewhat Delay,Minor/Slight,0.081,2021-01-15,Fri,1,3,19:37:00,Phoenix,85006,highway,I-10 W,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,7,0,10
A-1657838,33.491325,-112.112973,Somewhat Delay,Minor/Slight,0.245,2021-02-11,Thu,2,6,09:31:00,Phoenix,85015,highway,Black Canyon Fwy N,R,RoadHighwayJunction,Daylight,Fair,Other,6,0,10
A-1658008,33.46252,-112.209323,Somewhat Delay,Minor/Slight,0.76,2021-02-11,Thu,2,6,08:38:00,Phoenix,85043,highway,I-10 E,R,Unknown,Daylight,Fair,Other,7,0,10
A-1658009,33.462586,-112.203283,Somewhat Delay,Minor/Slight,0.35600000000000004,2021-01-11,Mon,1,2,17:00:00,Phoenix,85043,highway,I-10 E,R,Unknown,Darkness_Lights_Lit,Fair,Other,8,0,10
A-1658671,33.373019,-111.977991,Somewhat Delay,Minor/Slight,0.151,2021-02-19,Fri,2,8,06:08:00,Phoenix,85044-5348,Street,S 48th St,L,Unknown,Daylight,Fair,Other,3,0,10
A-1659318,33.462198,-112.045837,Somewhat Delay,Minor/Slight,0.406,2021-02-22,Mon,2,8,07:54:00,Phoenix,85006,highway,AZ-202 Loop W,R,Unknown,Daylight,Fair,Other,3,0,10
A-1659319,33.462204,-112.046956,Somewhat Delay,Minor/Slight,0.241,2021-02-06,Sat,2,6,18:34:00,Phoenix,85006,highway,I-10 W,R,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-1659395,33.582088,-112.098611,Somewhat Delay,Minor/Slight,0.045,2021-01-24,Sun,1,4,07:07:00,Phoenix,85029-5041,Street,N 18th Dr,R,Signal_StopSign,Daylight,Fair,Other,14,0,10
A-1659437,33.673084,-111.983288,Somewhat Delay,Minor/Slight,0.354,2021-01-25,Mon,1,4,14:28:00,Phoenix,85050,highway,AZ-101 Loop W,R,Unknown,Darkness_Lights_Lit,Fair,Other,12,0.01,10
A-1659447,33.429219,-112.082377,Somewhat Delay,Minor/Slight,0.266,2021-01-15,Fri,1,3,07:30:00,Phoenix,85003,highway,I-17 S,R,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-1659484,33.616021999999994,-112.046323,Somewhat Delay,Minor/Slight,0.024,2021-02-26,Fri,2,9,12:16:00,Phoenix,85022-4586,Street,N 16th Pl,L,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-1660122,33.488741999999995,-112.263997,Somewhat Delay,Minor/Slight,0.275,2021-01-09,Sat,1,2,20:30:00,Phoenix,85037,highway,AZ-101 Loop S,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1660938,33.424755,-112.025045,Somewhat Delay,Minor/Slight,0.948,2021-02-02,Tue,2,5,14:23:00,Phoenix,85034,highway,I-10 E,R,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-1661764,33.462628,-112.168446,Somewhat Delay,Minor/Slight,0.951,2021-02-10,Wed,2,6,14:54:00,Phoenix,85043,highway,I-10 E,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1661955,33.461898,-112.073761,Somewhat Delay,Minor/Slight,0.11,2021-02-12,Fri,2,7,09:12:00,Phoenix,85004,Street,Hance Deck Park Tunnel,R,Unknown,Daylight,Fair,Windy,21,0,10
A-1661956,33.461855,-112.075665,Somewhat Delay,Minor/Slight,0.051,2021-02-04,Thu,2,5,20:04:00,Phoenix,85003,Street,Hance Deck Park Tunnel,R,Other,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1661957,33.461815,-112.078038,Somewhat Delay,Minor/Slight,0.127,2021-01-30,Sat,1,5,04:47:00,Phoenix,85003,Street,Hance Deck Park Tunnel,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-1661958,33.461855,-112.075665,Somewhat Delay,Minor/Slight,0.095,2021-01-07,Thu,1,1,18:41:00,Phoenix,85003,Street,Hance Deck Park Tunnel,R,Other,Darkness_Lights_Lit,Fair,Other,5,0,10
A-1662293,33.67287,-112.024766,Somewhat Delay,Minor/Slight,0.8059999999999999,2021-02-19,Fri,2,8,09:10:00,Phoenix,85050,highway,AZ-101 Loop W,R,Unknown,Daylight,Fair,Other,6,0,10
A-1663316,33.437222,-112.082508,Somewhat Delay,Minor/Slight,0.027,2021-01-26,Tue,1,4,15:29:00,Phoenix,85007-3704,Street,S 7th Ave,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-1663443,33.582005,-112.121128,Somewhat Delay,Minor/Slight,0.019,2021-02-22,Mon,2,8,12:03:00,Phoenix,85029-5223,Street,W Peoria Ave,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1663507,33.461743,-112.151789,Somewhat Delay,Minor/Slight,0.86,2021-01-14,Thu,1,2,05:53:00,Phoenix,85009,highway,I-10 E,R,Unknown,Daylight,Fair,Other,0,0,10
A-1663703,33.605643,-112.009381,Somewhat Delay,Minor/Slight,1.079,2021-02-22,Mon,2,8,04:33:00,Phoenix,85032,highway,Piestewa Fwy N,R,Unknown,Daylight,Fair,Other,0,0,10
A-1664194,33.427394,-112.042747,Somewhat Delay,Minor/Slight,0.6,2021-01-24,Sun,1,4,08:04:00,Phoenix,85034,highway,I-17 N,R,RoadHighwayJunction,Daylight,Fair,Other,10,0,10
A-1664239,33.462676,-112.193056,Somewhat Delay,Minor/Slight,0.7020000000000001,2021-02-01,Mon,2,5,06:24:00,Phoenix,85043,highway,I-10 E,R,Unknown,Daylight,Fair,Other,0,0,10
A-1664363,33.426944,-112.031611,Somewhat Delay,Minor/Slight,0.49,2021-01-25,Mon,1,4,20:56:30,Phoenix,85034,highway,I-10 W,R,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-1664600,33.640426,-112.03086,Somewhat Delay,Minor/Slight,0.05599999999999999,2021-01-11,Mon,1,2,17:07:00,Phoenix,85022-2901,Street,E Bell Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
A-1664605,33.525132,-112.116897,Somewhat Delay,Minor/Slight,0.084,2021-02-18,Thu,2,7,22:51:00,Phoenix,85017-1712,Street,N 27th Ave,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-1664857,33.62519,-112.142381,Somewhat Delay,Minor/Slight,0.04099999999999999,2021-01-03,Sun,1,1,11:11:00,Phoenix,85053,Street,N 39th Ave,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1664877,33.480659,-112.176902,Somewhat Delay,Minor/Slight,0.358,2021-01-17,Sun,1,3,15:59:00,Phoenix,85031,Street,W Thomas Rd,R,Unknown,Darkness_Lights_Lit,Fair,Other,8,0,10
A-1665508,33.495449,-112.099126,Somewhat Delay,Minor/Slight,0.023,2021-02-17,Wed,2,7,02:46:00,Phoenix,85015-5248,Street,N 18th Dr,L,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-1665926,33.669371999999996,-112.089718,Somewhat Delay,Minor/Slight,0.17800000000000002,2021-01-26,Tue,1,4,17:29:00,Phoenix,85027,highway,AZ-101 Loop W,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,3,0,10
A-1665947,33.669340000000005,-112.091266,Somewhat Delay,Minor/Slight,0.852,2021-02-16,Tue,2,7,16:03:00,Phoenix,85027,highway,AZ-101 Loop E,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
A-1666165,33.668106,-112.082766,Somewhat Delay,Minor/Slight,0.075,2021-01-14,Thu,1,2,09:43:00,Phoenix,85027,Street,W Beardsley Rd,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-1666332,33.5165,-112.060614,Somewhat Delay,Minor/Slight,0.044,2021-01-22,Fri,1,4,19:50:00,Phoenix,85014,Street,N 10th St,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,10,0,10
A-1666654,33.480435,-112.140987,Somewhat Delay,Minor/Slight,0.053,2021-01-22,Fri,1,4,17:13:00,Phoenix,85019,Street,N 38th Ave,L,Signal_StopSign,Darkness_Lights_Lit,Unknown,Unknown,NA,NA,NA
A-1666795,33.461766,-112.061062,Somewhat Delay,Minor/Slight,0.03,2021-02-18,Thu,2,7,01:06:00,Phoenix,85006,highway,I-10 E,R,Unknown,Daylight,Fair,Other,5,0,10
A-1666859,33.538509000000005,-112.09112,Somewhat Delay,Minor/Slight,0.042,2021-02-20,Sat,2,8,08:04:00,Phoenix,85021,Street,N 15th Ave,L,Signal_StopSign,Daylight,Fair,Other,15,0,10
A-1667018,33.76767,-112.128793,Somewhat Delay,Minor/Slight,1.077,2021-01-06,Wed,1,1,12:24:00,Phoenix,85085,highway,Black Canyon Fwy N,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1667377,33.462134000000006,-112.122355,Somewhat Delay,Minor/Slight,0.358,2021-01-31,Sun,1,5,02:06:00,Phoenix,85009,highway,I-10 W,R,Unknown,Daylight,Fair,Other,3,0,10
A-1667385,33.846999,-112.143276,Somewhat Delay,Minor/Slight,2.051,2021-02-06,Sat,2,6,11:49:00,Phoenix,85086,highway,Black Canyon Fwy N,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1667484,33.60427,-112.013212,Somewhat Delay,Minor/Slight,0.051,2021-01-05,Tue,1,1,15:30:00,Phoenix,85032-6539,Street,E Sweetwater Ave,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-1667705,33.654072,-112.06558400000002,Somewhat Delay,Minor/Slight,0.061,2021-01-13,Wed,1,2,10:58:00,Phoenix,85022-1107,Street,N 7th St,R,Unknown,Darkness_Lights_Unlit,Fair,Other,0,0,10
A-1667780,33.461576,-112.094503,Somewhat Delay,Minor/Slight,0.33299999999999996,2021-02-14,Sun,2,7,23:29:00,Phoenix,85007,highway,I-10 E,R,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-1667795,33.582029,-112.134109,Somewhat Delay,Minor/Slight,0.005,2021-01-25,Mon,1,4,02:36:00,Phoenix,85029,Street,W Peoria Ave,R,Signal_StopSign,Daylight,Fair,Other,15,0.01,10
A-1668087,33.553022999999996,-112.112492,Somewhat Delay,Minor/Slight,3.928,2021-02-17,Wed,2,7,09:15:00,Phoenix,85021,highway,Black Canyon Fwy S,R,Signal_StopSign,Daylight,Fair,Other,18,0,10
A-1668245,33.487502,-112.20459,Somewhat Delay,Minor/Slight,0.033,2021-01-01,Fri,1,1,12:25:00,Phoenix,85033-4533,Street,W Osborn Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
A-1668250,33.51318,-112.094722,Somewhat Delay,Minor/Slight,0.067,2021-01-14,Thu,1,2,08:52:00,Phoenix,85015-3023,Street,W Colter St,L,Unknown,Daylight,Fair,Other,3,0,10
A-1668313,33.465854,-112.099944,Somewhat Delay,Minor/Slight,0.07,2021-01-23,Sat,1,4,10:27:00,Phoenix,85007-1612,Street,W McDowell Rd,R,Signal_StopSign,Daylight,Fair,Other,8,0.01,8
A-1668314,33.461061,-112.099932,Somewhat Delay,Minor/Slight,0.07200000000000001,2021-01-08,Fri,1,2,19:18:00,Phoenix,85007,Street,N 19th Ave,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6,0,10
A-1668564,33.876546000000005,-112.146624,Somewhat Delay,Minor/Slight,2.365,2021-02-11,Thu,2,6,19:02:00,Phoenix,85086,highway,Black Canyon Fwy N,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1668666,33.4619,-112.140233,Somewhat Delay,Minor/Slight,1.293,2021-01-22,Fri,1,4,12:42:00,Phoenix,85009,highway,I-10 E,R,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-1668837,33.480519,-112.186392,Somewhat Delay,Minor/Slight,0.023,2021-01-28,Thu,1,4,14:20:00,Phoenix,85033-5852,Street,W Thomas Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1669112,33.527988,-112.112399,Somewhat Delay,Minor/Slight,0.528,2021-01-27,Wed,1,4,14:22:00,Phoenix,85015,highway,Black Canyon Fwy S,R,Unknown,Darkness_Lights_Lit,Fair,Other,10,0,10
A-1669149,33.461834,-112.052789,Somewhat Delay,Minor/Slight,0.371,2021-02-22,Mon,2,8,07:44:00,Phoenix,85006,highway,I-10 E,R,RoadHighwayJunction,Daylight,Fair,Other,3,0,10
A-1669279,33.319769,-111.980417,Somewhat Delay,Minor/Slight,0.005,2021-02-16,Tue,2,7,11:10:00,Phoenix,85044,Street,S 48th St,R,Signal_StopSign,Daylight,Fair,Other,18,0,10
A-1669382,33.493016,-112.272451,Somewhat Delay,Minor/Slight,0.053,2021-02-17,Wed,2,7,12:10:00,Phoenix,85037,Street,N 99th Ave,R,Unknown,Darkness_Lights_Lit,Fair,Other,12,0,10
A-1669434,33.399555,-112.075503,Somewhat Delay,Minor/Slight,0.084,2021-01-04,Mon,1,1,21:09:00,Phoenix,85041-4004,Street,W Roeser Rd,R,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-1669521,33.437499,-112.108256,Somewhat Delay,Minor/Slight,0.76,2021-01-19,Tue,1,3,05:33:00,Phoenix,85009,highway,Black Canyon Fwy S,R,Unknown,Daylight,Fair,Other,10,0,10
A-1670196,33.549418,-112.112316,Somewhat Delay,Minor/Slight,1.665,2021-02-25,Thu,2,8,08:35:30,Phoenix,85021,highway,Black Canyon Fwy N,R,RoadHighwayJunction,Daylight,Fair,Other,9,0,10
A-1670376,33.453789,-111.970165,Somewhat Delay,Minor/Slight,2.82,2021-02-10,Wed,2,6,08:31:00,Phoenix,85008,highway,AZ-202 Loop W,R,Unknown,Daylight,Fair,Other,6,0,10
A-1670494,33.374615999999996,-112.048738,Somewhat Delay,Minor/Slight,0.231,2021-02-18,Thu,2,7,00:32:00,Phoenix,85042-6719,Street,S 16th St,L,Unknown,Daylight,Fair,Other,5,0,10
A-1670496,33.461458,-112.076658,Somewhat Delay,Minor/Slight,0.614,2021-02-02,Tue,2,5,23:59:30,Phoenix,85003,Street,Hance Deck Park Tunnel,R,Unknown,Darkness_Lights_Unlit,Fair,Other,8,0,10
A-1670497,33.462128,-112.138797,Somewhat Delay,Minor/Slight,2.833,2021-01-07,Thu,1,1,06:15:30,Phoenix,85009,highway,I-10 E,R,Unknown,Daylight,Fair,Other,6,0,10
A-1670501,33.671411,-112.113,Somewhat Delay,Minor/Slight,0.93,2021-01-27,Wed,1,4,18:12:00,Phoenix,85027,highway,Black Canyon Fwy N,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,5,0,10
A-1670981,33.680577,-112.134039,Somewhat Delay,Minor/Slight,0.053,2021-02-23,Tue,2,8,12:20:00,Phoenix,85027-2220,Street,N 34th Dr,R,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-1671169,33.442951,-112.084704,Somewhat Delay,Minor/Slight,0.07,2021-01-06,Wed,1,1,19:23:00,Phoenix,85007-3406,Street,W Buchanan St,R,Pedestrian_Crossing,Darkness_Lights_Lit,Fair,Other,3,0,10
A-1671263,33.435419,-112.108258,Somewhat Delay,Minor/Slight,0.916,2021-01-22,Fri,1,4,15:49:00,Phoenix,85009,highway,Black Canyon Fwy S,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,5,0,10
A-1671640,33.640105,-112.08858899999998,Somewhat Delay,Minor/Slight,0.006,2021-01-06,Wed,1,1,16:50:00,Phoenix,85023-3516,Street,W Bell Rd,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1672420,33.668678,-112.104227,Somewhat Delay,Minor/Slight,0.979,2021-01-12,Tue,1,2,06:58:30,Phoenix,85027,highway,AZ-101 Loop E,R,Unknown,Daylight,Fair,Other,0,0,10
A-1672750,33.684865,-112.112292,Somewhat Delay,Minor/Slight,0.276,2021-01-05,Tue,1,1,22:38:00,Phoenix,85027,highway,Black Canyon Fwy N,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1672760,33.432189,-112.081478,Somewhat Delay,Minor/Slight,0.035,2021-01-07,Thu,1,1,19:59:00,Phoenix,85003-2737,Street,W Cocopah St,R,Unknown,Darkness_Lights_Lit,Fair,Other,8,0,10
A-1672807,33.635791,-112.004317,Somewhat Delay,Minor/Slight,0.321,2021-01-24,Sun,1,4,02:35:00,Phoenix,85032,highway,Piestewa Fwy S,R,Unknown,Daylight,Fair,Other,3,0.03,10
A-1672828,33.667681,-111.959905,Somewhat Delay,Minor/Slight,0.36,2021-02-15,Mon,2,7,02:04:00,Phoenix,85054,Street,N 56th St,R,Unknown,Daylight,Fair,Other,0,0,10
A-1672978,33.461791,-112.01856399999998,Somewhat Delay,Minor/Slight,0.715,2021-01-10,Sun,1,2,13:09:00,Phoenix,85008,highway,AZ-202 Loop E,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,5,0,10
A-1673081,33.56282,-112.116013,Somewhat Delay,Minor/Slight,0.201,2021-01-19,Tue,1,3,09:11:00,Phoenix,85021,highway,Black Canyon Fwy N,R,Unknown,Daylight,Fair,Other,12,0,10
A-1673480,33.471940000000004,-112.11242,Somewhat Delay,Minor/Slight,0.173,2021-02-03,Wed,2,5,10:28:00,Phoenix,85009,highway,Black Canyon Fwy N,R,Unknown,Daylight,Fair,Other,9,0,10
A-1674073,33.57115,-112.117317,Somewhat Delay,Minor/Slight,3.258,2021-02-03,Wed,2,5,09:35:00,Phoenix,85021,highway,Black Canyon Fwy S,R,Unknown,Daylight,Fair,Other,12,0,10
A-1674234,33.352956,-111.971442,Somewhat Delay,Minor/Slight,0.877,2021-02-12,Fri,2,7,03:19:00,Phoenix,85044,highway,I-10 E,R,Unknown,Daylight,Fair,Other,8,0,10
A-1674386,33.479414,-112.038407,Somewhat Delay,Minor/Slight,0.946,2021-01-28,Thu,1,4,15:14:30,Phoenix,85006,highway,Piestewa Fwy S,R,Unknown,Darkness_Lights_Lit,Fair,Other,9,0,10
A-1674574,33.639846,-112.113475,Somewhat Delay,Minor/Slight,0.02,2021-01-31,Sun,1,5,01:34:00,Phoenix,85023,Street,W Bell Rd,R,Unknown,Daylight,Fair,Other,3,0,10
A-1674600,33.479582,-112.256897,Somewhat Delay,Minor/Slight,0.006,2021-01-01,Fri,1,1,20:03:00,Phoenix,85037,Street,W Thomas Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-1674750,33.490651,-112.043541,Somewhat Delay,Minor/Slight,0.5670000000000001,2021-01-25,Mon,1,4,06:00:00,Phoenix,85016,highway,Piestewa Fwy N,R,Unknown,Daylight,Raining,Windy,22,0.01,9
A-1674766,33.479984,-112.165979,Somewhat Delay,Minor/Slight,0.035,2021-02-23,Tue,2,8,12:06:00,Phoenix,85035-2025,Street,W Edgemont Ave,R,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-1674875,33.392016999999996,-112.081949,Somewhat Delay,Minor/Slight,0.013,2021-01-14,Thu,1,2,23:55:00,Phoenix,85041-5696,Street,S 7th Ave,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-1675021,33.499158,-112.112867,Somewhat Delay,Minor/Slight,1.214,2021-01-03,Sun,1,1,21:54:00,Phoenix,85015,highway,Black Canyon Fwy N,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,8,0,10
A-1675243,33.441249,-112.108277,Somewhat Delay,Minor/Slight,0.98,2021-01-19,Tue,1,3,05:33:00,Phoenix,85009,Street,W Grant St,R,Signal_StopSign,Daylight,Fair,Other,10,0,10
A-1675591,33.625664,-112.09969100000001,Somewhat Delay,Minor/Slight,0.023,2021-01-21,Thu,1,3,08:55:00,Phoenix,85023-4309,Street,W Greenway Rd,L,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-1675861,33.505114,-112.112577,Somewhat Delay,Minor/Slight,3.1889999999999996,2021-01-21,Thu,1,3,07:34:30,Phoenix,85015,highway,Black Canyon Fwy N,R,Unknown,Daylight,Fair,Other,7,0,10
A-1676617,33.461993,-112.114157,Somewhat Delay,Minor/Slight,0.823,2021-02-10,Wed,2,6,23:21:00,Phoenix,85009,highway,I-10 W,R,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-1676946,33.66842800000001,-112.064205,Somewhat Delay,Minor/Slight,0.408,2021-02-21,Sun,2,8,13:06:00,Phoenix,85024,Street,E Beardsley Rd,L,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1677109,33.392681,-112.09913799999998,Somewhat Delay,Minor/Slight,0.02899999999999999,2021-01-16,Sat,1,3,14:16:00,Phoenix,85041,Street,S 19th Ave,L,Other,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1677511,33.494869,-112.082553,Somewhat Delay,Minor/Slight,0.04099999999999999,2021-02-22,Mon,2,8,10:50:00,Phoenix,85013-3150,Street,W Indian School Rd,R,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-1677512,33.49483,-112.078181,Somewhat Delay,Minor/Slight,0.07,2021-01-12,Tue,1,2,09:07:00,Phoenix,85013,Street,N 3rd Ave,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-1677576,33.461447,-112.07665,Somewhat Delay,Minor/Slight,0.379,2021-02-02,Tue,2,5,16:19:00,Phoenix,85003,Street,Hance Deck Park Tunnel,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1677814,33.669179,-112.058604,Somewhat Delay,Minor/Slight,0.8059999999999999,2021-01-10,Sun,1,2,16:46:00,Phoenix,85024,highway,AZ-101 Loop W,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,9,0,10
A-1677991,33.399568,-112.070062,Somewhat Delay,Minor/Slight,0.065,2021-02-18,Thu,2,7,08:32:00,Phoenix,85040-8704,Street,S 3rd St,R,Unknown,Daylight,Fair,Other,3,0,10
A-1678497,33.462973999999996,-112.16905,Somewhat Delay,Minor/Slight,0.038,2021-02-17,Wed,2,7,15:24:00,Phoenix,85043,Street,N 51st Ave,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,15,0,10
A-1678498,33.462971,-112.168382,Somewhat Delay,Minor/Slight,0.4429999999999999,2021-01-30,Sat,1,5,05:04:00,Phoenix,85043,highway,I-10 W,R,Unknown,Daylight,Fair,Other,5,0,10
A-1678667,33.459103999999996,-112.003806,Somewhat Delay,Minor/Slight,0.847,2021-02-11,Thu,2,6,00:29:00,Phoenix,85008,highway,AZ-202 Loop W,R,Unknown,Daylight,Fair,Other,6,0,10
A-1678843,33.494256,-112.239797,Somewhat Delay,Minor/Slight,0.077,2021-02-19,Fri,2,8,18:41:00,Phoenix,85037-2125,Street,W Indian School Rd,L,Signal_StopSign,Darkness_Lights_Lit,Unknown,Unknown,NA,NA,NA
A-1679548,33.474665,-112.038413,Somewhat Delay,Minor/Slight,0.77,2021-01-27,Wed,1,4,20:17:00,Phoenix,85006,highway,Piestewa Fwy N,R,Pedestrian_Crossing,Darkness_Lights_Lit,Fair,Other,13,0,10
A-1680051,33.501866,-112.112926,Somewhat Delay,Minor/Slight,0.94,2021-02-17,Wed,2,7,09:50:00,Phoenix,85015,highway,Black Canyon Fwy S,R,Unknown,Daylight,Fair,Windy,29,0,10
A-1680063,33.659652,-111.932905,Somewhat Delay,Minor/Slight,0.8170000000000001,2021-01-11,Mon,1,2,16:36:00,Phoenix,85054,highway,AZ-101 Loop E,R,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-1680319,33.46249,-112.13688799999998,Somewhat Delay,Minor/Slight,0.142,2021-02-05,Fri,2,6,07:34:00,Phoenix,85009,highway,I-10 E,R,Unknown,Daylight,Fair,Other,5,0,10
A-1680534,33.67272,-112.007535,Somewhat Delay,Minor/Slight,0.815,2021-02-07,Sun,2,6,20:59:00,Phoenix,85050,highway,AZ-101 Loop E,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1681069,33.461627,-112.14489,Somewhat Delay,Minor/Slight,3.57,2021-02-14,Sun,2,7,22:08:30,Phoenix,85009,highway,I-10 E,R,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-1681131,33.502952,-112.297227,Somewhat Delay,Minor/Slight,0.076,2021-01-09,Sat,1,2,18:24:00,Phoenix,85037,Street,W Hazelwood St,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1681229,33.611017,-112.099645,Somewhat Delay,Minor/Slight,0.043,2021-01-25,Mon,1,4,18:48:00,Phoenix,85023,Street,N 19th Ave,R,Signal_StopSign,Darkness_Lights_Lit,Raining,Other,12,0.02,10
A-1681284,33.549073,-112.112482,Somewhat Delay,Minor/Slight,0.579,2021-01-05,Tue,1,1,21:17:00,Phoenix,85021,highway,Black Canyon Fwy S,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-1681598,33.661336999999996,-112.114132,Somewhat Delay,Minor/Slight,2.151,2021-02-23,Tue,2,8,01:21:00,Phoenix,85027,highway,Black Canyon Fwy S,R,Unknown,Daylight,Fair,Other,5,0,10
A-1683106,33.842872,-112.135099,Somewhat Delay,Minor/Slight,0.049,2021-01-25,Mon,1,4,15:45:00,Phoenix,85086,highway,N Gavilan Peak Pkwy,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6,0,10
A-1683468,33.465996000000004,-112.238034,Somewhat Delay,Minor/Slight,0.046,2021-01-08,Fri,1,2,03:40:00,Phoenix,85035-4301,Street,N 83rd Ave,L,Unknown,Daylight,Fair,Other,0,0,10
A-1683488,33.66993,-112.099889,Somewhat Delay,Minor/Slight,0.076,2021-02-19,Fri,2,8,03:54:00,Phoenix,85027,Street,N 19th Ave,R,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-1683713,33.429712,-112.082508,Somewhat Delay,Minor/Slight,0.057,2021-01-29,Fri,1,5,20:11:00,Phoenix,85007,highway,W Maricopa Fwy,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,7
A-1684688,33.43688,-112.037871,Somewhat Delay,Minor/Slight,0.034,2021-02-19,Fri,2,8,17:16:00,Phoenix,85034,highway,I-10 E,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1684780,33.639376,-112.143048,Somewhat Delay,Minor/Slight,0.01,2021-01-22,Fri,1,4,22:29:00,Phoenix,85053,Street,W Bell Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-1684844,33.543652,-112.040108,Somewhat Delay,Minor/Slight,0.75,2021-01-27,Wed,1,4,15:51:00,Phoenix,85020,highway,Piestewa Fwy N,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
